pozo_id,operador,area,ventana,mes,petroleo_bbl,gas_mm3,agua_bbl,petroleo_bbl_d
VM-034,Vista Energy,Aguada Pichana,Gas y condensado,2026-02,4190.0,4.664,1473.0,137.8
VM-034,Vista Energy,Aguada Pichana,Gas y condensado,2026-03,3561.0,3.964,2159.0,117.1
VM-034,Vista Energy,Aguada Pichana,Gas y condensado,2026-04,3400.0,3.784,835.0,111.8
VM-034,Vista Energy,Aguada Pichana,Gas y condensado,2026-05,3377.0,3.759,2067.0,111.1
VM-034,Vista Energy,Aguada Pichana,Gas y condensado,2026-06,3222.0,3.586,2100.0,106.0
VM-034,Vista Energy,Aguada Pichana,Gas y condensado,2026-07,3135.0,3.49,1163.0,103.1
VM-034,Vista Energy,Aguada Pichana,Gas y condensado,2026-08,3050.0,3.394,1716.0,100.3
VM-035,Tecpetrol,Rincon La Ceniza,Petroleo volatil,2026-05,23735.0,7.17,13172.0,780.8
VM-035,Tecpetrol,Rincon La Ceniza,Petroleo volatil,2026-06,21203.0,6.405,16557.0,697.5
VM-035,Tecpetrol,Rincon La Ceniza,Petroleo volatil,2026-07,20174.0,6.095,6521.0,663.6
VM-035,Tecpetrol,Rincon La Ceniza,Petroleo volatil,2026-08,17168.0,5.186,5643.0,564.7
VM-036,YPF,Aguada Federal,Gas y condensado,2024-04,7851.0,8.738,4272.0,258.3
VM-036,YPF,Aguada Federal,Gas y condensado,2024-05,7338.0,8.167,4600.0,241.4
VM-036,YPF,Aguada Federal,Gas y condensado,2024-06,6441.0,7.168,3723.0,211.9
VM-036,YPF,Aguada Federal,Gas y condensado,2024-07,5997.0,6.675,2266.0,197.3
VM-036,YPF,Aguada Federal,Gas y condensado,2024-08,5292.0,5.89,2326.0,174.1
VM-036,YPF,Aguada Federal,Gas y condensado,2024-09,5275.0,5.871,1481.0,173.5
VM-036,YPF,Aguada Federal,Gas y condensado,2024-10,4915.0,5.47,1044.0,161.7
VM-036,YPF,Aguada Federal,Gas y condensado,2024-11,4349.0,4.84,2618.0,143.1
VM-036,YPF,Aguada Federal,Gas y condensado,2024-12,4499.0,5.007,2971.0,148.0
VM-036,YPF,Aguada Federal,Gas y condensado,2025-01,4209.0,4.684,1483.0,138.4
VM-036,YPF,Aguada Federal,Gas y condensado,2025-02,4184.0,4.657,2346.0,137.6
VM-036,YPF,Aguada Federal,Gas y condensado,2025-03,3965.0,4.413,3021.0,130.4
VM-036,YPF,Aguada Federal,Gas y condensado,2025-04,3467.0,3.859,2711.0,114.0
VM-036,YPF,Aguada Federal,Gas y condensado,2025-05,3259.0,3.627,1898.0,107.2
VM-036,YPF,Aguada Federal,Gas y condensado,2025-06,3223.0,3.588,827.0,106.0
VM-036,YPF,Aguada Federal,Gas y condensado,2025-07,3254.0,3.622,1066.0,107.0
VM-036,YPF,Aguada Federal,Gas y condensado,2025-08,3242.0,3.609,1546.0,106.7
VM-036,YPF,Aguada Federal,Gas y condensado,2025-09,2923.0,3.253,605.0,96.1
VM-036,YPF,Aguada Federal,Gas y condensado,2025-10,3008.0,3.348,1751.0,99.0
VM-036,YPF,Aguada Federal,Gas y condensado,2025-11,2967.0,3.302,1276.0,97.6
VM-036,YPF,Aguada Federal,Gas y condensado,2025-12,2928.0,3.259,627.0,96.3
VM-036,YPF,Aguada Federal,Gas y condensado,2026-01,2852.0,3.174,1879.0,93.8
VM-036,YPF,Aguada Federal,Gas y condensado,2026-02,2479.0,2.759,1964.0,81.5
VM-036,YPF,Aguada Federal,Gas y condensado,2026-03,2413.0,2.686,1570.0,79.4
VM-036,YPF,Aguada Federal,Gas y condensado,2026-04,2410.0,2.682,1481.0,79.3
VM-036,YPF,Aguada Federal,Gas y condensado,2026-05,2557.0,2.846,692.0,84.1
VM-036,YPF,Aguada Federal,Gas y condensado,2026-06,2329.0,2.592,1717.0,76.6
VM-036,YPF,Aguada Federal,Gas y condensado,2026-07,2329.0,2.592,680.0,76.6
VM-036,YPF,Aguada Federal,Gas y condensado,2026-08,2155.0,2.398,590.0,70.9
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2024-06,8301.0,9.239,3438.0,273.1
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2024-07,7939.0,8.836,3745.0,261.1
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2024-08,6361.0,7.08,2618.0,209.3
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2024-09,5998.0,6.675,2812.0,197.3
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2024-10,5519.0,6.142,3357.0,181.5
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2024-11,5081.0,5.656,2650.0,167.2
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2024-12,4192.0,4.666,2774.0,137.9
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2025-01,4288.0,4.772,2734.0,141.0
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2025-02,3777.0,4.204,2765.0,124.3
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2025-03,3337.0,3.714,2149.0,109.8
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2025-04,3341.0,3.718,2072.0,109.9
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2025-05,2897.0,3.224,2262.0,95.3
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2025-06,2704.0,3.009,828.0,88.9
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2025-07,2731.0,3.039,1485.0,89.8
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2025-08,2455.0,2.733,915.0,80.8
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2025-09,2575.0,2.866,1011.0,84.7
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2025-10,2290.0,2.549,611.0,75.3
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2025-11,2214.0,2.465,1374.0,72.8
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2025-12,2159.0,2.403,733.0,71.0
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2026-01,1956.0,2.177,1159.0,64.3
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2026-02,2030.0,2.259,1344.0,66.8
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2026-03,1750.0,1.948,419.0,57.6
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2026-04,1704.0,1.897,882.0,56.1
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2026-05,1623.0,1.806,1094.0,53.4
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2026-06,1556.0,1.732,427.0,51.2
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2026-07,1572.0,1.75,1031.0,51.7
VM-037,Pan American Energy,Aguada Pichana,Gas y condensado,2026-08,1431.0,1.593,573.0,47.1
VM-038,YPF,Loma Campana,Petroleo negro,2026-02,23532.0,3.367,5113.0,774.1
VM-038,YPF,Loma Campana,Petroleo negro,2026-03,22108.0,3.164,5096.0,727.2
VM-038,YPF,Loma Campana,Petroleo negro,2026-04,19754.0,2.827,11384.0,649.8
VM-038,YPF,Loma Campana,Petroleo negro,2026-05,17867.0,2.557,4029.0,587.7
VM-038,YPF,Loma Campana,Petroleo negro,2026-06,15384.0,2.201,7831.0,506.1
VM-038,YPF,Loma Campana,Petroleo negro,2026-07,15315.0,2.192,3205.0,503.8
VM-038,YPF,Loma Campana,Petroleo negro,2026-08,13407.0,1.919,8902.0,441.0
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2024-05,33834.0,4.842,21321.0,1113.0
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2024-06,30138.0,4.313,10831.0,991.4
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2024-07,30429.0,4.354,9696.0,1001.0
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2024-08,26269.0,3.759,13113.0,864.1
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2024-09,25465.0,3.644,9994.0,837.7
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2024-10,23598.0,3.377,7866.0,776.2
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2024-11,22258.0,3.185,4735.0,732.2
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2024-12,19573.0,2.801,4631.0,643.8
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2025-01,18295.0,2.618,11872.0,601.8
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2025-02,18304.0,2.619,12263.0,602.1
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2025-03,18683.0,2.674,5823.0,614.6
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2025-04,17354.0,2.483,13591.0,570.9
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2025-05,15577.0,2.229,3837.0,512.4
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2025-06,15264.0,2.184,8022.0,502.1
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2025-07,15132.0,2.165,8209.0,497.7
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2025-08,13795.0,1.974,4103.0,453.8
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2025-09,13371.0,1.913,6435.0,439.8
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2025-10,12622.0,1.806,4786.0,415.2
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2025-11,13449.0,1.925,6107.0,442.4
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2025-12,11705.0,1.675,7015.0,385.0
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2026-01,11726.0,1.678,5970.0,385.7
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2026-02,11436.0,1.637,3075.0,376.2
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2026-03,11648.0,1.667,6305.0,383.2
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2026-04,11708.0,1.675,2375.0,385.1
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2026-05,10775.0,1.542,4908.0,354.4
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2026-06,10284.0,1.472,6515.0,338.3
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2026-07,9748.0,1.395,4289.0,320.7
VM-039,Vista Energy,Bajada del Palo,Petroleo negro,2026-08,9354.0,1.339,5052.0,307.7
VM-040,Pan American Energy,Rincon La Ceniza,Petroleo volatil,2026-02,36130.0,10.915,8150.0,1188.5
VM-040,Pan American Energy,Rincon La Ceniza,Petroleo volatil,2026-03,31494.0,9.514,13770.0,1036.0
VM-040,Pan American Energy,Rincon La Ceniza,Petroleo volatil,2026-04,29798.0,9.002,7620.0,980.2
VM-040,Pan American Energy,Rincon La Ceniza,Petroleo volatil,2026-05,27552.0,8.323,19027.0,906.3
VM-040,Pan American Energy,Rincon La Ceniza,Petroleo volatil,2026-06,24337.0,7.352,5842.0,800.6
VM-040,Pan American Energy,Rincon La Ceniza,Petroleo volatil,2026-07,21909.0,6.619,14411.0,720.7
VM-040,Pan American Energy,Rincon La Ceniza,Petroleo volatil,2026-08,21523.0,6.502,6062.0,708.0
VM-041,Pluspetrol,La Amarga Chica,Petroleo negro,2026-06,23711.0,3.393,16595.0,780.0
VM-041,Pluspetrol,La Amarga Chica,Petroleo negro,2026-07,22727.0,3.252,14031.0,747.6
VM-041,Pluspetrol,La Amarga Chica,Petroleo negro,2026-08,19075.0,2.73,15151.0,627.5
VM-042,Shell,Los Toldos,Petroleo volatil,2025-10,31789.0,9.603,13110.0,1045.7
VM-042,Shell,Los Toldos,Petroleo volatil,2025-11,28420.0,8.586,21758.0,934.9
VM-042,Shell,Los Toldos,Petroleo volatil,2025-12,27231.0,8.227,14486.0,895.8
VM-042,Shell,Los Toldos,Petroleo volatil,2026-01,24131.0,7.29,15210.0,793.8
VM-042,Shell,Los Toldos,Petroleo volatil,2026-02,22371.0,6.758,10671.0,735.9
VM-042,Shell,Los Toldos,Petroleo volatil,2026-03,19783.0,5.977,13733.0,650.8
VM-042,Shell,Los Toldos,Petroleo volatil,2026-04,18175.0,5.491,13531.0,597.9
VM-042,Shell,Los Toldos,Petroleo volatil,2026-05,19141.0,5.783,9839.0,629.6
VM-042,Shell,Los Toldos,Petroleo volatil,2026-06,16174.0,4.886,5349.0,532.0
VM-042,Shell,Los Toldos,Petroleo volatil,2026-07,15180.0,4.586,9419.0,499.4
VM-042,Shell,Los Toldos,Petroleo volatil,2026-08,14815.0,4.476,11695.0,487.3
VM-043,Pluspetrol,Rincon La Ceniza,Petroleo volatil,2024-12,22412.0,6.771,8917.0,737.2
VM-043,Pluspetrol,Rincon La Ceniza,Petroleo volatil,2025-01,21289.0,6.431,15476.0,700.3
VM-043,Pluspetrol,Rincon La Ceniza,Petroleo volatil,2025-02,19003.0,5.741,5194.0,625.1
VM-043,Pluspetrol,Rincon La Ceniza,Petroleo volatil,2025-03,16539.0,4.996,10404.0,544.0
VM-043,Pluspetrol,Rincon La Ceniza,Petroleo volatil,2025-04,16542.0,4.997,13133.0,544.1
VM-043,Pluspetrol,Rincon La Ceniza,Petroleo volatil,2025-05,14880.0,4.495,9958.0,489.5
VM-043,Pluspetrol,Rincon La Ceniza,Petroleo volatil,2025-06,13986.0,4.225,7411.0,460.1
VM-043,Pluspetrol,Rincon La Ceniza,Petroleo volatil,2025-07,13243.0,4.001,4268.0,435.6
VM-043,Pluspetrol,Rincon La Ceniza,Petroleo volatil,2025-08,11267.0,3.404,4347.0,370.6
VM-043,Pluspetrol,Rincon La Ceniza,Petroleo volatil,2025-09,10899.0,3.292,8389.0,358.5
VM-043,Pluspetrol,Rincon La Ceniza,Petroleo volatil,2025-10,10860.0,3.281,7022.0,357.2
VM-043,Pluspetrol,Rincon La Ceniza,Petroleo volatil,2025-11,10300.0,3.112,4430.0,338.8
VM-043,Pluspetrol,Rincon La Ceniza,Petroleo volatil,2025-12,9824.0,2.968,7315.0,323.2
VM-043,Pluspetrol,Rincon La Ceniza,Petroleo volatil,2026-01,8302.0,2.508,3542.0,273.1
VM-043,Pluspetrol,Rincon La Ceniza,Petroleo volatil,2026-02,7994.0,2.415,2525.0,263.0
VM-043,Pluspetrol,Rincon La Ceniza,Petroleo volatil,2026-03,8261.0,2.496,3588.0,271.7
VM-043,Pluspetrol,Rincon La Ceniza,Petroleo volatil,2026-04,7770.0,2.347,4335.0,255.6
VM-043,Pluspetrol,Rincon La Ceniza,Petroleo volatil,2026-05,6591.0,1.991,3033.0,216.8
VM-043,Pluspetrol,Rincon La Ceniza,Petroleo volatil,2026-06,6950.0,2.1,2720.0,228.6
VM-043,Pluspetrol,Rincon La Ceniza,Petroleo volatil,2026-07,6191.0,1.87,1586.0,203.7
VM-043,Pluspetrol,Rincon La Ceniza,Petroleo volatil,2026-08,6065.0,1.832,4643.0,199.5
VM-044,YPF,La Amarga Chica,Petroleo negro,2026-06,42556.0,6.09,31153.0,1399.9
VM-044,YPF,La Amarga Chica,Petroleo negro,2026-07,41270.0,5.906,15195.0,1357.6
VM-044,YPF,La Amarga Chica,Petroleo negro,2026-08,38879.0,5.564,29412.0,1278.9
VM-045,Shell,Bajada del Palo,Petroleo negro,2023-12,35299.0,5.051,16859.0,1161.1
VM-045,Shell,Bajada del Palo,Petroleo negro,2024-01,28425.0,4.068,17020.0,935.0
VM-045,Shell,Bajada del Palo,Petroleo negro,2024-02,26907.0,3.85,11031.0,885.1
VM-045,Shell,Bajada del Palo,Petroleo negro,2024-03,22440.0,3.211,9990.0,738.1
VM-045,Shell,Bajada del Palo,Petroleo negro,2024-04,19537.0,2.796,13755.0,642.7
VM-045,Shell,Bajada del Palo,Petroleo negro,2024-05,19148.0,2.74,9192.0,629.9
VM-045,Shell,Bajada del Palo,Petroleo negro,2024-06,18187.0,2.603,12465.0,598.3
VM-045,Shell,Bajada del Palo,Petroleo negro,2024-07,17136.0,2.452,6857.0,563.7
VM-045,Shell,Bajada del Palo,Petroleo negro,2024-08,15174.0,2.171,6068.0,499.1
VM-045,Shell,Bajada del Palo,Petroleo negro,2024-09,14787.0,2.116,10151.0,486.4
VM-045,Shell,Bajada del Palo,Petroleo negro,2024-10,12967.0,1.856,7303.0,426.5
VM-045,Shell,Bajada del Palo,Petroleo negro,2024-11,13857.0,1.983,7440.0,455.8
VM-045,Shell,Bajada del Palo,Petroleo negro,2024-12,12380.0,1.772,5997.0,407.2
VM-045,Shell,Bajada del Palo,Petroleo negro,2025-01,12046.0,1.724,6941.0,396.2
VM-045,Shell,Bajada del Palo,Petroleo negro,2025-02,10823.0,1.549,7310.0,356.0
VM-045,Shell,Bajada del Palo,Petroleo negro,2025-03,11119.0,1.591,4072.0,365.7
VM-045,Shell,Bajada del Palo,Petroleo negro,2025-04,11228.0,1.607,4931.0,369.3
VM-045,Shell,Bajada del Palo,Petroleo negro,2025-05,10611.0,1.518,4017.0,349.0
VM-045,Shell,Bajada del Palo,Petroleo negro,2025-06,9922.0,1.42,3115.0,326.4
VM-045,Shell,Bajada del Palo,Petroleo negro,2025-07,9219.0,1.319,3665.0,303.3
VM-045,Shell,Bajada del Palo,Petroleo negro,2025-08,8750.0,1.252,5743.0,287.8
VM-045,Shell,Bajada del Palo,Petroleo negro,2025-09,8859.0,1.268,3617.0,291.4
VM-045,Shell,Bajada del Palo,Petroleo negro,2025-10,8754.0,1.253,2958.0,287.9
VM-045,Shell,Bajada del Palo,Petroleo negro,2025-11,8325.0,1.191,4501.0,273.9
VM-045,Shell,Bajada del Palo,Petroleo negro,2025-12,8294.0,1.187,3761.0,272.8
VM-045,Shell,Bajada del Palo,Petroleo negro,2026-01,8209.0,1.175,5911.0,270.0
VM-045,Shell,Bajada del Palo,Petroleo negro,2026-02,8231.0,1.178,4413.0,270.7
VM-045,Shell,Bajada del Palo,Petroleo negro,2026-03,8022.0,1.148,6121.0,263.9
VM-045,Shell,Bajada del Palo,Petroleo negro,2026-04,7504.0,1.074,2107.0,246.9
VM-045,Shell,Bajada del Palo,Petroleo negro,2026-05,7310.0,1.046,3792.0,240.4
VM-045,Shell,Bajada del Palo,Petroleo negro,2026-06,7199.0,1.03,2609.0,236.8
VM-045,Shell,Bajada del Palo,Petroleo negro,2026-07,7313.0,1.046,2982.0,240.6
VM-045,Shell,Bajada del Palo,Petroleo negro,2026-08,7157.0,1.024,2618.0,235.4
VM-046,Vista Energy,La Amarga Chica,Petroleo negro,2026-04,33487.0,4.792,20390.0,1101.5
VM-046,Vista Energy,La Amarga Chica,Petroleo negro,2026-05,28468.0,4.074,12638.0,936.5
VM-046,Vista Energy,La Amarga Chica,Petroleo negro,2026-06,27011.0,3.865,17601.0,888.5
VM-046,Vista Energy,La Amarga Chica,Petroleo negro,2026-07,25461.0,3.643,13522.0,837.5
VM-046,Vista Energy,La Amarga Chica,Petroleo negro,2026-08,23607.0,3.378,8715.0,776.6
VM-047,Pampa Energia,Loma Campana,Petroleo negro,2026-02,39043.0,5.587,25554.0,1284.3
VM-047,Pampa Energia,Loma Campana,Petroleo negro,2026-03,31681.0,4.534,21296.0,1042.1
VM-047,Pampa Energia,Loma Campana,Petroleo negro,2026-04,31140.0,4.456,16740.0,1024.3
VM-047,Pampa Energia,Loma Campana,Petroleo negro,2026-05,28270.0,4.045,17518.0,929.9
VM-047,Pampa Energia,Loma Campana,Petroleo negro,2026-06,23655.0,3.385,16180.0,778.1
VM-047,Pampa Energia,Loma Campana,Petroleo negro,2026-07,21992.0,3.147,13413.0,723.4
VM-047,Pampa Energia,Loma Campana,Petroleo negro,2026-08,21463.0,3.071,13260.0,706.0
VM-048,Vista Energy,Aguada Pichana,Gas y condensado,2026-08,13169.0,14.657,9083.0,433.2
VM-049,Pampa Energia,Bajada del Palo,Petroleo negro,2025-02,29562.0,4.23,6579.0,972.4
VM-049,Pampa Energia,Bajada del Palo,Petroleo negro,2025-03,25154.0,3.6,12045.0,827.4
VM-049,Pampa Energia,Bajada del Palo,Petroleo negro,2025-04,25095.0,3.591,11735.0,825.5
VM-049,Pampa Energia,Bajada del Palo,Petroleo negro,2025-05,22273.0,3.187,8373.0,732.7
VM-049,Pampa Energia,Bajada del Palo,Petroleo negro,2025-06,18014.0,2.578,7996.0,592.6
VM-049,Pampa Energia,Bajada del Palo,Petroleo negro,2025-07,18088.0,2.588,14117.0,595.0
VM-049,Pampa Energia,Bajada del Palo,Petroleo negro,2025-08,15903.0,2.276,6808.0,523.1
VM-049,Pampa Energia,Bajada del Palo,Petroleo negro,2025-09,15179.0,2.172,6909.0,499.3
VM-049,Pampa Energia,Bajada del Palo,Petroleo negro,2025-10,13160.0,1.883,8602.0,432.9
VM-049,Pampa Energia,Bajada del Palo,Petroleo negro,2025-11,11878.0,1.7,7911.0,390.7
VM-049,Pampa Energia,Bajada del Palo,Petroleo negro,2025-12,12556.0,1.797,3286.0,413.0
VM-049,Pampa Energia,Bajada del Palo,Petroleo negro,2026-01,11528.0,1.65,2468.0,379.2
VM-049,Pampa Energia,Bajada del Palo,Petroleo negro,2026-02,9904.0,1.417,3720.0,325.8
VM-049,Pampa Energia,Bajada del Palo,Petroleo negro,2026-03,10572.0,1.513,2451.0,347.8
VM-049,Pampa Energia,Bajada del Palo,Petroleo negro,2026-04,9309.0,1.332,4333.0,306.2
VM-049,Pampa Energia,Bajada del Palo,Petroleo negro,2026-05,8498.0,1.216,6686.0,279.5
VM-049,Pampa Energia,Bajada del Palo,Petroleo negro,2026-06,8164.0,1.168,6049.0,268.6
VM-049,Pampa Energia,Bajada del Palo,Petroleo negro,2026-07,8138.0,1.165,5109.0,267.7
VM-049,Pampa Energia,Bajada del Palo,Petroleo negro,2026-08,7999.0,1.145,4838.0,263.1
VM-050,Pan American Energy,Los Toldos,Petroleo volatil,2025-04,28956.0,8.748,21102.0,952.5
VM-050,Pan American Energy,Los Toldos,Petroleo volatil,2025-05,23776.0,7.183,6027.0,782.1
VM-050,Pan American Energy,Los Toldos,Petroleo volatil,2025-06,22729.0,6.866,6014.0,747.7
VM-050,Pan American Energy,Los Toldos,Petroleo volatil,2025-07,21391.0,6.462,16364.0,703.7
VM-050,Pan American Energy,Los Toldos,Petroleo volatil,2025-08,19702.0,5.952,5928.0,648.1
VM-050,Pan American Energy,Los Toldos,Petroleo volatil,2025-09,17435.0,5.267,9051.0,573.5
VM-050,Pan American Energy,Los Toldos,Petroleo volatil,2025-10,17949.0,5.422,12273.0,590.4
VM-050,Pan American Energy,Los Toldos,Petroleo volatil,2025-11,17019.0,5.141,8149.0,559.8
VM-050,Pan American Energy,Los Toldos,Petroleo volatil,2025-12,16435.0,4.965,8621.0,540.6
VM-050,Pan American Energy,Los Toldos,Petroleo volatil,2026-01,15272.0,4.614,3077.0,502.4
VM-050,Pan American Energy,Los Toldos,Petroleo volatil,2026-02,14224.0,4.297,3585.0,467.9
VM-050,Pan American Energy,Los Toldos,Petroleo volatil,2026-03,13109.0,3.96,4991.0,431.2
VM-050,Pan American Energy,Los Toldos,Petroleo volatil,2026-04,13265.0,4.007,3262.0,436.3
VM-050,Pan American Energy,Los Toldos,Petroleo volatil,2026-05,13023.0,3.934,5689.0,428.4
VM-050,Pan American Energy,Los Toldos,Petroleo volatil,2026-06,11724.0,3.542,9067.0,385.7
VM-050,Pan American Energy,Los Toldos,Petroleo volatil,2026-07,12066.0,3.645,4845.0,396.9
VM-050,Pan American Energy,Los Toldos,Petroleo volatil,2026-08,10823.0,3.27,5346.0,356.0
VM-051,Vista Energy,Aguada Pichana,Gas y condensado,2025-09,10066.0,11.204,5106.0,331.1
VM-051,Vista Energy,Aguada Pichana,Gas y condensado,2025-10,8164.0,9.086,2186.0,268.5
VM-051,Vista Energy,Aguada Pichana,Gas y condensado,2025-11,7073.0,7.872,4768.0,232.7
VM-051,Vista Energy,Aguada Pichana,Gas y condensado,2025-12,6220.0,6.922,4905.0,204.6
VM-051,Vista Energy,Aguada Pichana,Gas y condensado,2026-01,6042.0,6.725,2670.0,198.7
VM-051,Vista Energy,Aguada Pichana,Gas y condensado,2026-02,5061.0,5.632,2426.0,166.5
VM-051,Vista Energy,Aguada Pichana,Gas y condensado,2026-03,5121.0,5.7,1390.0,168.5
VM-051,Vista Energy,Aguada Pichana,Gas y condensado,2026-04,4253.0,4.734,1047.0,139.9
VM-051,Vista Energy,Aguada Pichana,Gas y condensado,2026-05,4190.0,4.663,3229.0,137.8
VM-051,Vista Energy,Aguada Pichana,Gas y condensado,2026-06,3789.0,4.217,1435.0,124.6
VM-051,Vista Energy,Aguada Pichana,Gas y condensado,2026-07,3720.0,4.141,2055.0,122.4
VM-051,Vista Energy,Aguada Pichana,Gas y condensado,2026-08,3469.0,3.861,1470.0,114.1
VM-052,Shell,Bajada del Palo,Petroleo negro,2026-07,30394.0,4.349,7354.0,999.8
VM-052,Shell,Bajada del Palo,Petroleo negro,2026-08,27370.0,3.917,12589.0,900.3
VM-053,YPF,El Trapial,Petroleo volatil,2026-07,28905.0,8.732,13913.0,950.8
VM-053,YPF,El Trapial,Petroleo volatil,2026-08,23686.0,7.155,17534.0,779.1
VM-054,YPF,El Trapial,Petroleo volatil,2024-05,20249.0,6.117,11373.0,666.1
VM-054,YPF,El Trapial,Petroleo volatil,2024-06,18122.0,5.475,10919.0,596.1
VM-054,YPF,El Trapial,Petroleo volatil,2024-07,14821.0,4.477,11437.0,487.5
VM-054,YPF,El Trapial,Petroleo volatil,2024-08,13208.0,3.99,3912.0,434.5
VM-054,YPF,El Trapial,Petroleo volatil,2024-09,12927.0,3.905,7105.0,425.2
VM-054,YPF,El Trapial,Petroleo volatil,2024-10,11239.0,3.395,6984.0,369.7
VM-054,YPF,El Trapial,Petroleo volatil,2024-11,10253.0,3.097,4973.0,337.3
VM-054,YPF,El Trapial,Petroleo volatil,2024-12,10803.0,3.264,7968.0,355.4
VM-054,YPF,El Trapial,Petroleo volatil,2025-01,9707.0,2.932,6561.0,319.3
VM-054,YPF,El Trapial,Petroleo volatil,2025-02,9253.0,2.795,3145.0,304.4
VM-054,YPF,El Trapial,Petroleo volatil,2025-03,9018.0,2.724,5110.0,296.6
VM-054,YPF,El Trapial,Petroleo volatil,2025-04,8289.0,2.504,6398.0,272.7
VM-054,YPF,El Trapial,Petroleo volatil,2025-05,7879.0,2.38,3116.0,259.2
VM-054,YPF,El Trapial,Petroleo volatil,2025-06,7404.0,2.237,3949.0,243.6
VM-054,YPF,El Trapial,Petroleo volatil,2025-07,7562.0,2.284,5334.0,248.8
VM-054,YPF,El Trapial,Petroleo volatil,2025-08,6817.0,2.06,3362.0,224.3
VM-054,YPF,El Trapial,Petroleo volatil,2025-09,6248.0,1.888,3645.0,205.5
VM-054,YPF,El Trapial,Petroleo volatil,2025-10,6713.0,2.028,2139.0,220.8
VM-054,YPF,El Trapial,Petroleo volatil,2025-11,6348.0,1.918,1803.0,208.8
VM-054,YPF,El Trapial,Petroleo volatil,2025-12,6321.0,1.909,4034.0,207.9
VM-054,YPF,El Trapial,Petroleo volatil,2026-01,6209.0,1.876,2300.0,204.2
VM-054,YPF,El Trapial,Petroleo volatil,2026-02,5422.0,1.638,2941.0,178.4
VM-054,YPF,El Trapial,Petroleo volatil,2026-03,5184.0,1.566,3591.0,170.5
VM-054,YPF,El Trapial,Petroleo volatil,2026-04,5156.0,1.558,1444.0,169.6
VM-054,YPF,El Trapial,Petroleo volatil,2026-05,4982.0,1.505,3099.0,163.9
VM-054,YPF,El Trapial,Petroleo volatil,2026-06,4787.0,1.446,2168.0,157.5
VM-054,YPF,El Trapial,Petroleo volatil,2026-07,4764.0,1.439,3184.0,156.7
VM-054,YPF,El Trapial,Petroleo volatil,2026-08,4565.0,1.379,1451.0,150.2
